Heading_ID	Parent_Heading_ID	Depth	Heading_Level	Heading_Number	Heading_Text	Start_Line	End_Line	Est_Tokens_Inclusive	Est_Tokens_Exclusive	Measure_Method
ur_e4_HD_000		0	DocumentRoot		UR E4	1	11	34	1	tiktoken
ur_e4_HD_001	ur_e4_HD_000	1	Section	E4	E4 Earthing of non-current-carrying parts	2	11	33	33	tiktoken
