Heading_ID	Parent_Heading_ID	Depth	Heading_Level	Heading_Number	Heading_Text	Start_Line	End_Line	Est_Tokens_Inclusive	Est_Tokens_Exclusive	Measure_Method
ur_f39_HD_000		0	DocumentRoot		UR F39	1	15	93	1	tiktoken
ur_f39_HD_001	ur_f39_HD_000	1	Section	F39	F39 Measures to prevent explosions in cargo pump rooms on oil tankers	2	15	92	92	tiktoken
