Heading_ID	Parent_Heading_ID	Depth	Heading_Level	Heading_Number	Heading_Text	Start_Line	End_Line	Est_Tokens_Inclusive	Est_Tokens_Exclusive	Measure_Method
ur_f26_HD_000		0	DocumentRoot		UR F26	1	23	189	1	tiktoken
ur_f26_HD_001	ur_f26_HD_000	1	Section	F26	F26 Safety aspects of double bottoms and duct keels under cargo oil tanks	2	23	188	188	tiktoken
