Heading_ID	Parent_Heading_ID	Depth	Heading_Level	Heading_Number	Heading_Text	Start_Line	End_Line	Est_Tokens_Inclusive	Est_Tokens_Exclusive	Measure_Method
ur_f25_HD_000		0	DocumentRoot		UR F25	1	5	22	1	tiktoken
ur_f25_HD_001	ur_f25_HD_000	1	Section	F25	F25 Deleted	2	5	21	21	tiktoken
