Heading_ID	Parent_Heading_ID	Depth	Heading_Level	Heading_Number	Heading_Text	Start_Line	End_Line	Est_Tokens_Inclusive	Est_Tokens_Exclusive	Measure_Method
ur_f21_HD_000		0	DocumentRoot		UR F21	1	25	300	1	tiktoken
ur_f21_HD_001	ur_f21_HD_000	1	Section	F21	F21 Pump room ventilation	2	17	242	242	tiktoken
ur_f21_HD_002	ur_f21_HD_000	1	Section	F22	F22 Direct loading pipes to oil tanker cargo tanks	18	25	57	57	tiktoken
