Heading_ID	Parent_Heading_ID	Depth	Heading_Level	Heading_Number	Heading_Text	Start_Line	End_Line	Est_Tokens_Inclusive	Est_Tokens_Exclusive	Measure_Method
ur_f27_HD_000		0	DocumentRoot		UR F27	1	11	113	1	tiktoken
ur_f27_HD_001	ur_f27_HD_000	1	Section	F27	F27 Cargo openings in the bottoms of topside tanks of ships carrying alternatively oil and grain	2	11	112	112	tiktoken
