Heading_ID	Parent_Heading_ID	Depth	Heading_Level	Heading_Number	Heading_Text	Start_Line	End_Line	Est_Tokens_Inclusive	Est_Tokens_Exclusive	Measure_Method
ur_e3_HD_000		0	DocumentRoot		UR E3	1	5	19	1	tiktoken
ur_e3_HD_001	ur_e3_HD_000	1	Section	E3	E3 Deleted (December 1996)	2	5	18	18	tiktoken
