Heading_ID	Parent_Heading_ID	Depth	Heading_Level	Heading_Number	Heading_Text	Start_Line	End_Line	Est_Tokens_Inclusive	Est_Tokens_Exclusive	Measure_Method
ur_k2_HD_000		0	DocumentRoot		UR K2	1	11	44	1	tiktoken
ur_k2_HD_001	ur_k2_HD_000	1	Section	K2	K2 Deleted	2	11	43	43	tiktoken
