Heading_ID	Parent_Heading_ID	Depth	Heading_Level	Heading_Number	Heading_Text	Start_Line	End_Line	Est_Tokens_Inclusive	Est_Tokens_Exclusive	Measure_Method
ur_m10_HD_000		0	DocumentRoot		UR M10	1	135	2506	1	tiktoken
ur_m10_HD_001	ur_m10_HD_000	1	Section	M10	M10 Protection of internal combustion engines against crankcase explosions	2	135	2505	269	tiktoken
ur_m10_HD_002	ur_m10_HD_001	2	Subsection		Note:	22	135	2236	2236	tiktoken
