Heading_ID	Parent_Heading_ID	Depth	Heading_Level	Heading_Number	Heading_Text	Start_Line	End_Line	Est_Tokens_Inclusive	Est_Tokens_Exclusive	Measure_Method
ur_e6_HD_000		0	DocumentRoot		UR E6	1	5	11	1	tiktoken
ur_e6_HD_001	ur_e6_HD_000	1	Section	E6	E6 Deleted	2	5	10	10	tiktoken
