Heading_ID	Parent_Heading_ID	Depth	Heading_Level	Heading_Number	Heading_Text	Start_Line	End_Line	Est_Tokens_Inclusive	Est_Tokens_Exclusive	Measure_Method
ur_m43_HD_000		0	DocumentRoot		UR M43	1	35	486	1	tiktoken
ur_m43_HD_001	ur_m43_HD_000	1	Section	M43	M43 Bridge control of propulsion machinery	2	35	485	485	tiktoken
