Heading_ID	Parent_Heading_ID	Depth	Heading_Level	Heading_Number	Heading_Text	Start_Line	End_Line	Est_Tokens_Inclusive	Est_Tokens_Exclusive	Measure_Method
ur_f23_HD_000		0	DocumentRoot		UR F23	1	8	34	1	tiktoken
ur_f23_HD_001	ur_f23_HD_000	1	Section	F23	F23 Deleted	2	8	33	33	tiktoken
