Heading_ID	Parent_Heading_ID	Depth	Heading_Level	Heading_Number	Heading_Text	Start_Line	End_Line	Est_Tokens_Inclusive	Est_Tokens_Exclusive	Measure_Method
ur_l2_HD_000		0	DocumentRoot		UR L2	1	33	394	1	tiktoken
ur_l2_HD_001	ur_l2_HD_000	1	Section	L2	L2 Intact stability – matter of class	2	33	393	238	tiktoken
ur_l2_HD_002	ur_l2_HD_001	2	Subsection		NOTES	19	33	155	155	tiktoken
