Heading_ID	Parent_Heading_ID	Depth	Heading_Level	Heading_Number	Heading_Text	Start_Line	End_Line	Est_Tokens_Inclusive	Est_Tokens_Exclusive	Measure_Method
ur_l1_HD_000		0	DocumentRoot		UR L1	1	4	6	1	tiktoken
ur_l1_HD_001	ur_l1_HD_000	1	Section	L1	L1 Deleted	2	4	5	5	tiktoken
