Heading_ID	Parent_Heading_ID	Depth	Heading_Level	Heading_Number	Heading_Text	Start_Line	End_Line	Est_Tokens_Inclusive	Est_Tokens_Exclusive	Measure_Method
ur_f16_HD_000		0	DocumentRoot		UR F16	1	15	130	1	tiktoken
ur_f16_HD_001	ur_f16_HD_000	1	Section	F16	F16 Bow and stern loading and unloading arrangements on oil tankers	2	15	129	129	tiktoken
