Heading_ID	Parent_Heading_ID	Depth	Heading_Level	Heading_Number	Heading_Text	Start_Line	End_Line	Est_Tokens_Inclusive	Est_Tokens_Exclusive	Measure_Method
ur_g5_HD_000		0	DocumentRoot		UR G5	1	33	366	1	tiktoken
ur_g5_HD_001	ur_g5_HD_000	1	Section	G5	G5 Fail-close action of Emergency Shut Down (ESD) valve	2	33	365	27	tiktoken
ur_g5_HD_002	ur_g5_HD_001	2	Subsection		1 General	6	13	146	146	tiktoken
ur_g5_HD_003	ur_g5_HD_001	2	Subsection		2 Requirements	14	33	192	192	tiktoken
