Heading_ID	Parent_Heading_ID	Depth	Heading_Level	Heading_Number	Heading_Text	Start_Line	End_Line	Est_Tokens_Inclusive	Est_Tokens_Exclusive	Measure_Method
ur_f38_HD_000		0	DocumentRoot		UR F38	1	7	45	1	tiktoken
ur_f38_HD_001	ur_f38_HD_000	1	Section	F38	F38 Deleted	2	7	44	44	tiktoken
