Heading_ID	Parent_Heading_ID	Depth	Heading_Level	Heading_Number	Heading_Text	Start_Line	End_Line	Est_Tokens_Inclusive	Est_Tokens_Exclusive	Measure_Method
ur_f31_HD_000		0	DocumentRoot		UR F31	1	9	38	1	tiktoken
ur_f31_HD_001	ur_f31_HD_000	1	Section	F31	F31 Fire prevention for unattended machinery spaces	2	9	37	37	tiktoken
