Heading_ID	Parent_Heading_ID	Depth	Heading_Level	Heading_Number	Heading_Text	Start_Line	End_Line	Est_Tokens_Inclusive	Est_Tokens_Exclusive	Measure_Method
ur_f9_HD_000		0	DocumentRoot		UR F9	1	11	50	1	tiktoken
ur_f9_HD_001	ur_f9_HD_000	1	Section	F9	F9 Lighting and sighting ports in pump room/engine room bulkheads	2	11	49	49	tiktoken
