Heading_ID	Parent_Heading_ID	Depth	Heading_Level	Heading_Number	Heading_Text	Start_Line	End_Line	Est_Tokens_Inclusive	Est_Tokens_Exclusive	Measure_Method
ur_d12_HD_000		0	DocumentRoot		UR D12	1	7	26	1	tiktoken
ur_d12_HD_001	ur_d12_HD_000	1	Section		D12	2	7	25	25	tiktoken
